ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2013-01-09 07:29:50+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],244106,US,71.56.209.168,Gotta Be You,One Direction,Up All Night,spotify:track:3UT493iwo6kvyL18zvAJE5,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 07:40:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],215800,US,71.56.209.168,Everything About You,One Direction,Up All Night,spotify:track:0eEAEX0VEC68pXQ1PeNzKX,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 07:57:48+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],193186,US,71.56.209.168,Fairytale,Justin Bieber,Believe,spotify:track:55DEnUKIReTBcrjAmAa9Tw,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 08:01:10+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],170186,US,71.56.209.168,Inseparable,Jonas Brothers,Jonas Brothers,spotify:track:60OoXX4BYOM6AqPkyK4RE3,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 08:12:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],217053,US,71.56.209.168,Same Mistakes,One Direction,Up All Night,spotify:track:7qClUST3mATKunhOWXvs15,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 08:22:46+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],215293,US,71.56.209.168,I Wish,One Direction,Up All Night,spotify:track:2nKO2ZU9DpUBUKrjTHk2jV,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 08:26:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],228693,US,71.56.209.168,More Than This,One Direction,Up All Night,spotify:track:7pWzcvjSSXlGS0Cn790Nb7,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 08:38:39+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],204280,US,71.56.209.168,Save You Tonight,One Direction,Up All Night,spotify:track:3fg1UERgNjYfHETakq27Hs,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 21:33:36+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],195906,US,71.56.209.168,Tell Me a Lie,One Direction,Up All Night,spotify:track:5ol6DEWpysoqvPlvq13q8n,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 21:47:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],8950,US,71.56.209.168,First Dance,Justin Bieber,My World,spotify:track:4bPeekGfzuqkmlpKiJur5o,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-01-09 21:54:43+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],204186,US,71.56.209.168,Right Here,Justin Bieber,Believe,spotify:track:7vjtAU3Ns1AT4dRa0voHBJ,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 22:39:05+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],171306,US,71.56.209.168,I Want,One Direction,Up All Night,spotify:track:57YTtS0ryAWywzvCaMd5fL,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 22:46:50+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],228693,US,71.56.209.168,More Than This,One Direction,Up All Night,spotify:track:7pWzcvjSSXlGS0Cn790Nb7,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 23:06:19+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],215800,US,71.56.209.168,Everything About You,One Direction,Up All Night,spotify:track:0eEAEX0VEC68pXQ1PeNzKX,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 23:12:55+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],173440,US,71.56.209.168,Stand Up,One Direction,Up All Night,spotify:track:0GD0y1mFuOOnFFoHnImoMM,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 23:19:53+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],215293,US,71.56.209.168,I Wish,One Direction,Up All Night,spotify:track:2nKO2ZU9DpUBUKrjTHk2jV,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-09 23:33:34+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],204280,US,71.56.209.168,Save You Tonight,One Direction,Up All Night,spotify:track:3fg1UERgNjYfHETakq27Hs,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-10 01:17:03+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],51826,US,71.56.209.168,Eenie Meenie,Justin Bieber,My World 2.0,spotify:track:75vEuMA15pb8JmgrGugHEs,,,,trackdone,endplay,TRUE,TRUE,FALSE,,FALSE
2013-01-10 08:36:20+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],244106,US,71.56.209.168,Gotta Be You,One Direction,Up All Night,spotify:track:3UT493iwo6kvyL18zvAJE5,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-11 02:52:54+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],16871,US,71.56.209.168,Hi,Psapp,Hi,spotify:track:2az3m3zgMczIVvENpBxQxJ,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-11 02:53:11+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],5172,US,71.56.209.168,Cosy In The Rocket,Psapp,Grey's Anatomy,spotify:track:11unaoTkee9KaUdvq2IyUf,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-11 02:53:13+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,Everybody Wants to Be a Cat,Psapp,Swing Mania,spotify:track:48gzRUtBs3E9JSghyTip6a,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-11 02:53:14+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,Cosy In The Rocket,Psapp,Grey's Anatomy,spotify:track:11unaoTkee9KaUdvq2IyUf,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-11 18:06:31+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],6130,US,71.56.209.168,"Tiger, My Friend",Psapp,"Tiger, My Friend",spotify:track:46MsAVK5zPXZ2Z1oNkdFR7,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-11 18:15:08+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],248487,US,71.56.209.168,Hill Of Our Home,Psapp,The Only Thing I Ever Wanted,spotify:track:0cG5VK9Thw0Hwh5kGgrbub,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-01-11 18:15:10+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],1764,US,71.56.209.168,Show Me the Way Things Work,The Curtains,Worried Noodles,spotify:track:4uREx5ctkUhh2iSMfE5yp9,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-01-11 18:18:27+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],196640,US,71.56.209.168,Sad Song,Psapp,Worried Noodles,spotify:track:6UuLPdqtREYhLKAp9Qd9nJ,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-11 18:19:58+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],90960,US,71.56.209.168,Another Song,No Kids,Worried Noodles,spotify:track:282Ooyr3rm191EITpOdkDS,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-01-11 18:19:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],1857,US,71.56.209.168,Squirrel,Munch Munch,Worried Noodles,spotify:track:6hhoi7APEciPVyyzUsfkAv,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-01-11 18:24:09+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],250306,US,71.56.209.168,King Kong,Psapp,"Tiger, My Friend",spotify:track:1LjAfbN5I0u5dk8mxfX7P0,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-01-11 18:25:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],58062,US,71.56.209.168,A Song,John Shankie,Worried Noodles,spotify:track:2MXOMtCxdpDucSb7SiZHyL,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-01-11 18:25:41+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],7198,US,71.56.209.168,Tricycle,Psapp,The Soundtrack to the Movie Mr Foe,spotify:track:4G536LOW27S7gOesoDZCZa,,,,fwdbtn,popup,TRUE,TRUE,FALSE,,FALSE
2013-01-11 18:33:32+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],469581,US,71.56.209.168,Hi,Psapp,Hi,spotify:track:2az3m3zgMczIVvENpBxQxJ,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-11 18:56:21+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],650,US,71.56.209.168,King Of You,Psapp,They'll Have To Catch Us First,spotify:track:5DQ1XU6ENLa1xSwtv21F2b,,,,trackdone,popup,TRUE,TRUE,FALSE,,FALSE
2013-01-13 23:33:56+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],288084,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,popup,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-13 23:38:05+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],249882,US,71.56.209.168,Ten Thousand Hours,Macklemore & Ryan Lewis,The Heist,spotify:track:0dlxqODS4xOn7pwjKXZZuc,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 00:28:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],258342,US,71.56.209.168,Can't Hold Us (feat. Ray Dalton),Macklemore,The Heist,spotify:track:3bidbhpOYeV4knp8AIu8Xn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 00:31:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],235982,US,71.56.209.168,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,spotify:track:37rKwjBHaZurlyPYy3Nqvz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 00:36:15+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255612,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 00:42:01+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],318525,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 00:58:51+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],273292,US,71.56.209.168,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,spotify:track:7uJYgdaNAwztJ1dCybVpAV,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 01:02:05+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],194534,US,71.56.209.168,BomBom (feat. The Teaching),Macklemore & Ryan Lewis,The Heist,spotify:track:4K6sLiYChcQz1NXtQ4eHml,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 01:05:45+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219425,US,71.56.209.168,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 01:09:49+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],22722,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,trackdone,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-14 01:15:18+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],96141,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-14 01:19:13+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233949,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 04:35:22+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],225526,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 04:39:33+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],252080,US,71.56.209.168,Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,The Heist,spotify:track:051urfGQsQOQXSbjIumG9v,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 04:44:11+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],251127,US,71.56.209.168,Starting Over (feat. Ben Bridwell of Band of Horses),Macklemore & Ryan Lewis,The Heist,spotify:track:1PnAMNvmdDxGqSeY7sNqRr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:13:09+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255612,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:18:28+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],318525,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:28:47+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],273292,US,71.56.209.168,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,spotify:track:7uJYgdaNAwztJ1dCybVpAV,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:29:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],12125,US,71.56.209.168,BomBom (feat. The Teaching),Macklemore & Ryan Lewis,The Heist,spotify:track:4K6sLiYChcQz1NXtQ4eHml,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 05:32:46+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219425,US,71.56.209.168,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:36:41+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233949,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:41:55+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],13921,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,trackdone,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-14 05:49:18+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233949,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 05:58:34+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],225526,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 06:06:40+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],252080,US,71.56.209.168,Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,The Heist,spotify:track:051urfGQsQOQXSbjIumG9v,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 06:09:16+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],156456,US,71.56.209.168,Starting Over (feat. Ben Bridwell of Band of Horses),Macklemore & Ryan Lewis,The Heist,spotify:track:1PnAMNvmdDxGqSeY7sNqRr,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 06:37:53+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255612,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 06:45:36+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],318525,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 06:53:54+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],273292,US,71.56.209.168,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,spotify:track:7uJYgdaNAwztJ1dCybVpAV,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 06:58:50+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],295184,US,71.56.209.168,BomBom (feat. The Teaching),Macklemore & Ryan Lewis,The Heist,spotify:track:4K6sLiYChcQz1NXtQ4eHml,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:03:22+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219425,US,71.56.209.168,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:07:16+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233949,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:16:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],225526,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:20:14+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],252080,US,71.56.209.168,Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,The Heist,spotify:track:051urfGQsQOQXSbjIumG9v,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:21:54+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],68540,US,71.56.209.168,Starting Over (feat. Ben Bridwell of Band of Horses),Macklemore & Ryan Lewis,The Heist,spotify:track:1PnAMNvmdDxGqSeY7sNqRr,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 07:42:21+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255612,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:47:40+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],318525,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:55:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],273292,US,71.56.209.168,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,spotify:track:7uJYgdaNAwztJ1dCybVpAV,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 07:56:33+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],7662,US,71.56.209.168,BomBom (feat. The Teaching),Macklemore & Ryan Lewis,The Heist,spotify:track:4K6sLiYChcQz1NXtQ4eHml,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 20:11:26+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],140044,US,71.56.209.168,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,,,,fwdbtn,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-14 21:11:10+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255612,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:16:29+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],318525,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:25:16+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],273292,US,71.56.209.168,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,spotify:track:7uJYgdaNAwztJ1dCybVpAV,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:25:20+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],4969,US,71.56.209.168,BomBom (feat. The Teaching),Macklemore & Ryan Lewis,The Heist,spotify:track:4K6sLiYChcQz1NXtQ4eHml,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 21:28:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219425,US,71.56.209.168,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:32:55+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233949,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:38:03+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],4226,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,trackdone,popup,FALSE,TRUE,FALSE,,FALSE
2013-01-14 21:44:58+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],225526,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:49:42+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],252080,US,71.56.209.168,Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,The Heist,spotify:track:051urfGQsQOQXSbjIumG9v,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 21:58:52+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],186221,US,71.56.209.168,Starting Over (feat. Ben Bridwell of Band of Horses),Macklemore & Ryan Lewis,The Heist,spotify:track:1PnAMNvmdDxGqSeY7sNqRr,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-01-14 22:19:52+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255612,US,71.56.209.168,Thin Line (feat. Buffalo Madonna),Macklemore & Ryan Lewis,The Heist,spotify:track:7kugTkQLsvtjM7esCEI8Ee,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:23:04+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],412601,US,71.56.209.168,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,The Heist,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:32:11+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],273292,US,71.56.209.168,Neon Cathedral (feat. Allen Stone),Macklemore & Ryan Lewis,The Heist,spotify:track:7uJYgdaNAwztJ1dCybVpAV,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:37:07+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],295184,US,71.56.209.168,BomBom (feat. The Teaching),Macklemore & Ryan Lewis,The Heist,spotify:track:4K6sLiYChcQz1NXtQ4eHml,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:40:46+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219425,US,71.56.209.168,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,The Heist,spotify:track:5l5IjBzuVWog64CYMmGqzu,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:45:12+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233949,US,71.56.209.168,Jimmy Iovine (feat. Ab-Soul),Macklemore & Ryan Lewis,The Heist,spotify:track:2eYd0mEJAmw4zBKWMb7PaT,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:53:58+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],225526,US,71.56.209.168,A Wake (feat. Evan Roman),Macklemore & Ryan Lewis,The Heist,spotify:track:3vtD6jSo7t3tdz7E30kJoN,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-14 23:58:10+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],252080,US,71.56.209.168,Gold (feat. Eighty4 Fly),Macklemore & Ryan Lewis,The Heist,spotify:track:051urfGQsQOQXSbjIumG9v,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-01-15 00:02:22+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],251127,US,71.56.209.168,Starting Over (feat. Ben Bridwell of Band of Horses),Macklemore & Ryan Lewis,The Heist,spotify:track:1PnAMNvmdDxGqSeY7sNqRr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
